dataset,setting,regime,learner,method,repeat,T,K,target_mean,boundary_ratio,base_target_mean,target_feedback,lower_bound_source,mu_minus_K,z_star,cost,Lambda_T,normalized_cost,target_budget_fraction,target_cost,non_target_avg,H,T0,non_target_online_pulls,zero_non_target_pulls,online_ratio,status,seed,clean_sum_json,allocation_json,online_counts_json,trajectory_seconds
MovieLens-25M,near-boundary-clean-log-v1,growing,UCB,Ours,1,10000000,32,0.0016442451420029898,0.04417182386119378,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.056699718874192326,932195,912124.0448846335,1.0220046332819843,0.6448007122973197,601080,10681.129032258064,9067645,932355,0,1,1.0,simulated,2843703079,"[4.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 2.0, 1.0, 4.0, 3.0, 2.0, 4.0, 3.0, 3.0, 2.0, 3.0, 2.0, 0.0]","[10691, 10725, 10691, 10725, 10691, 10725, 10725, 10691, 10691, 10657, 10691, 10691, 10691, 10691, 10725, 10725, 10725, 10691, 10691, 10691, 10623, 10589, 10691, 10657, 10623, 10691, 10657, 10657, 10623, 10657, 10623, 601080]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9067645]",0.4879041249951115
MovieLens-25M,near-boundary-clean-log-v1,growing,TS,Ours,1,10000000,32,0.0016442451420029898,0.04417182386119378,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.0750529629847303,1285181,1186263.2629214055,1.0833859904208702,0.6561169204960235,843229,14256.516129032258,8714659,1285341,0,1,1.0,simulated,1868325824,"[4.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 2.0, 1.0, 4.0, 3.0, 2.0, 4.0, 3.0, 3.0, 2.0, 3.0, 2.0, 0.0]","[14264, 14291, 14264, 14291, 14264, 14291, 14291, 14264, 14264, 14238, 14264, 14264, 14264, 14264, 14291, 14291, 14291, 14264, 14264, 14264, 14211, 14185, 14264, 14238, 14211, 14264, 14238, 14238, 14211, 14238, 14211, 843229]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8714659]",1.0883850829995936
MovieLens-25M,near-boundary-clean-log-v1,fixed,UCB,Ours,2,100000,10,0.016442451420029897,0.15688135668249298,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.13651064580235672,26224,25059.44785667459,1.0464715802992137,0.6029209884075656,15811,1157.0,73726,26274,0,1,1.0,simulated,4087471949,"[4.0, 4.0, 3.0, 4.0, 4.0, 5.0, 3.0, 4.0, 3.0, 0.0]","[1160, 1160, 1147, 1160, 1160, 1172, 1147, 1160, 1147, 15811]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 73726]",0.002114415998221375
MovieLens-25M,near-boundary-clean-log-v1,fixed,TS,Ours,2,100000,10,0.016442451420029897,0.15688135668249298,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.18933837047343227,41868,32976.642231990234,1.269625928117823,0.6384589662749593,26731,1681.888888888889,58082,41918,0,1,1.0,simulated,632627853,"[4.0, 4.0, 3.0, 4.0, 4.0, 5.0, 3.0, 4.0, 3.0, 0.0]","[1684, 1684, 1674, 1684, 1684, 1695, 1674, 1684, 1674, 26731]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 58082]",0.003021208001882769
MovieLens-25M,near-boundary-clean-log-v1,fixed,UCB,Ours,2,250000,10,0.010399119360792878,0.13126894207261167,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.10712858488170235,48695,47353.36579619098,1.0283323937221995,0.6160180716706027,29997,2077.5555555555557,201255,48745,0,1,1.0,simulated,959813013,"[4.0, 4.0, 3.0, 4.0, 4.0, 5.0, 3.0, 4.0, 3.0, 0.0]","[2081, 2081, 2065, 2081, 2081, 2098, 2065, 2081, 2065, 29997]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 201255]",0.004881999993813224
MovieLens-25M,near-boundary-clean-log-v1,fixed,TS,Ours,2,250000,10,0.010399119360792878,0.13126894207261167,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.14773051189606007,74684,61975.520735617014,1.2050564337909546,0.6482111295592095,48411,2919.222222222222,175266,74734,0,1,1.0,simulated,462684036,"[4.0, 4.0, 3.0, 4.0, 4.0, 5.0, 3.0, 4.0, 3.0, 0.0]","[2922, 2922, 2909, 2922, 2922, 2936, 2909, 2922, 2909, 48411]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 175266]",0.00805420799588319
MovieLens-25M,near-boundary-clean-log-v1,fixed,UCB,Ours,2,1000000,10,0.005199559680396439,0.10057983550920645,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.07301426208813258,124884,123603.82576037137,1.0103570761807201,0.6307213093751001,78767,5124.111111111111,875066,124934,0,1,1.0,simulated,1902612360,"[4.0, 4.0, 3.0, 4.0, 4.0, 5.0, 3.0, 4.0, 3.0, 0.0]","[5130, 5130, 5104, 5130, 5130, 5155, 5104, 5130, 5104, 78767]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 875066]",0.017587833004654385
MovieLens-25M,near-boundary-clean-log-v1,fixed,TS,Ours,2,1000000,10,0.005199559680396439,0.10057983550920645,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.09960910588868846,182878,160643.27736779582,1.138410539155631,0.6580397860868995,120341,6948.555555555556,817072,182928,0,1,1.0,simulated,1855641488,"[4.0, 4.0, 3.0, 4.0, 4.0, 5.0, 3.0, 4.0, 3.0, 0.0]","[6953, 6953, 6933, 6953, 6953, 6973, 6933, 6953, 6933, 120341]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 817072]",0.03529879100096878
MovieLens-25M,near-boundary-clean-log-v1,fixed,UCB,Ours,2,2500000,10,0.0032884902840059796,0.08450672706639467,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.05617707843165058,233265,232606.34472215077,1.0028316307478027,0.6379139605170085,148803,9384.666666666666,2266685,233315,0,1,1.0,simulated,818177816,"[4.0, 4.0, 3.0, 4.0, 4.0, 5.0, 3.0, 4.0, 3.0, 0.0]","[9392, 9392, 9359, 9392, 9392, 9425, 9359, 9392, 9359, 148803]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2266685]",0.044837208988610655
MovieLens-25M,near-boundary-clean-log-v1,fixed,TS,Ours,2,2500000,10,0.0032884902840059796,0.08450672706639467,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.07606068688821199,333661,301113.0238807741,1.1080922229790808,0.6621870701100818,220946,12523.888888888889,2166289,333711,0,1,1.0,simulated,2060326999,"[4.0, 4.0, 3.0, 4.0, 4.0, 5.0, 3.0, 4.0, 3.0, 0.0]","[12530, 12530, 12503, 12530, 12530, 12556, 12503, 12530, 12503, 220946]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2166289]",0.0922852499934379
MovieLens-25M,near-boundary-clean-log-v1,fixed,UCB,Ours,2,10000000,10,0.0016442451420029898,0.06509215618281318,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.03740332072388099,601496,603968.343962668,0.9959065007506076,0.6460026334339714,388568,23658.666666666668,9398454,601546,0,1,1.0,simulated,194390593,"[4.0, 4.0, 3.0, 4.0, 4.0, 5.0, 3.0, 4.0, 3.0, 0.0]","[23670, 23670, 23619, 23670, 23670, 23721, 23619, 23670, 23619, 388568]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 9398454]",0.19103391699900385
MovieLens-25M,near-boundary-clean-log-v1,fixed,TS,Ours,2,10000000,10,0.0016442451420029898,0.06509215618281318,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.050075499273334365,836554,777780.8263738758,1.075565212760686,0.6661327302242294,557256,31033.11111111111,9163396,836604,0,1,1.0,simulated,2081210412,"[4.0, 4.0, 3.0, 4.0, 4.0, 5.0, 3.0, 4.0, 3.0, 0.0]","[31042, 31042, 31002, 31042, 31042, 31082, 31002, 31042, 31002, 557256]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 9163396]",0.3975187920004828
MovieLens-25M,near-boundary-clean-log-v1,growing,UCB,Ours,2,100000,10,0.016442451420029897,0.15688135668249298,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.13651064580235672,26224,25059.44785667459,1.0464715802992137,0.6029209884075656,15811,1157.0,73726,26274,0,1,1.0,simulated,4087471949,"[4.0, 4.0, 3.0, 4.0, 4.0, 5.0, 3.0, 4.0, 3.0, 0.0]","[1160, 1160, 1147, 1160, 1160, 1172, 1147, 1160, 1147, 15811]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 73726]",0.002114415998221375
MovieLens-25M,near-boundary-clean-log-v1,growing,TS,Ours,2,100000,10,0.016442451420029897,0.15688135668249298,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.18933837047343227,41868,32976.642231990234,1.269625928117823,0.6384589662749593,26731,1681.888888888889,58082,41918,0,1,1.0,simulated,632627853,"[4.0, 4.0, 3.0, 4.0, 4.0, 5.0, 3.0, 4.0, 3.0, 0.0]","[1684, 1684, 1674, 1684, 1684, 1695, 1674, 1684, 1674, 26731]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 58082]",0.003021208001882769
MovieLens-25M,near-boundary-clean-log-v1,growing,UCB,Ours,2,250000,13,0.010399119360792878,0.12027652379813261,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.11796454447589347,54372,52119.122949772594,1.043225536477245,0.6149672625616126,33437,1744.5833333333333,195563,54437,0,1,1.0,simulated,1634885291,"[5.0, 4.0, 3.0, 3.0, 4.0, 3.0, 5.0, 3.0, 4.0, 2.0, 4.0, 4.0, 0.0]","[1765, 1750, 1734, 1734, 1750, 1734, 1765, 1734, 1750, 1719, 1750, 1750, 33437]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 195563]",0.004843042013817467
MovieLens-25M,near-boundary-clean-log-v1,growing,TS,Ours,2,250000,13,0.010399119360792878,0.12027652379813261,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.16132020616202514,82950,68402.66141806709,1.2126721136334404,0.6426763110307414,53310,2470.0,166985,83015,0,1,1.0,simulated,2561217518,"[5.0, 4.0, 3.0, 3.0, 4.0, 3.0, 5.0, 3.0, 4.0, 2.0, 4.0, 4.0, 0.0]","[2486, 2474, 2462, 2462, 2474, 2462, 2486, 2462, 2474, 2450, 2474, 2474, 53310]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166985]",0.00934300001244992
MovieLens-25M,near-boundary-clean-log-v1,growing,UCB,Ours,2,1000000,18,0.005199559680396439,0.08268373492232584,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.09039157404674142,157901,152792.03568165077,1.0334373731952495,0.629356368864035,99376,3442.6470588235293,842009,157991,0,1,1.0,simulated,840756336,"[5.0, 1.0, 3.0, 4.0, 4.0, 5.0, 5.0, 3.0, 5.0, 4.0, 5.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 0.0]","[3474, 3392, 3433, 3454, 3454, 3474, 3474, 3433, 3474, 3454, 3474, 3412, 3433, 3433, 3412, 3412, 3433, 99376]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 842009]",0.035160333005478606
MovieLens-25M,near-boundary-clean-log-v1,growing,TS,Ours,2,1000000,18,0.005199559680396439,0.08268373492232584,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.1218027666292345,229299,199711.916226929,1.1481488152136687,0.6492265557198243,148867,4731.294117647059,770611,229389,0,1,1.0,simulated,2048122898,"[5.0, 1.0, 3.0, 4.0, 4.0, 5.0, 5.0, 3.0, 5.0, 4.0, 5.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 0.0]","[4756, 4691, 4724, 4740, 4740, 4756, 4756, 4724, 4756, 4740, 4756, 4707, 4724, 4724, 4707, 4707, 4724, 148867]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 770611]",0.058995792001951486
MovieLens-25M,near-boundary-clean-log-v1,growing,UCB,Ours,2,2500000,22,0.0032884902840059796,0.06497561341878554,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.0747105845352431,317154,308517.9841897023,1.027991936460299,0.6364699798835897,201859,5490.238095238095,2182736,317264,0,1,1.0,simulated,1217668032,"[4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 3.0, 5.0, 4.0, 3.0, 5.0, 3.0, 2.0, 5.0, 4.0, 3.0, 2.0, 0.0]","[5496, 5496, 5496, 5522, 5496, 5496, 5496, 5496, 5496, 5471, 5471, 5522, 5496, 5471, 5522, 5471, 5446, 5522, 5496, 5471, 5446, 201859]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2182736]",0.09860370800015517
MovieLens-25M,near-boundary-clean-log-v1,growing,TS,Ours,2,2500000,22,0.0032884902840059796,0.06497561341878554,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.0998908830452421,449499,402280.4279028685,1.1173772543279996,0.6526354897341262,293359,7435.238095238095,2050391,449609,0,1,1.0,simulated,763684050,"[4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 3.0, 5.0, 4.0, 3.0, 5.0, 3.0, 2.0, 5.0, 4.0, 3.0, 2.0, 0.0]","[7440, 7440, 7440, 7460, 7440, 7440, 7440, 7440, 7440, 7420, 7420, 7460, 7440, 7420, 7460, 7420, 7400, 7460, 7440, 7420, 7400, 293359]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2050391]",0.1844906250044005
MovieLens-25M,near-boundary-clean-log-v1,growing,UCB,Ours,2,10000000,32,0.0016442451420029898,0.04417182386119378,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.05669290232028773,931952,912124.0448846335,1.021738222149241,0.6448862173159132,601003,10675.774193548386,9067888,932112,0,1,1.0,simulated,3705007498,"[4.0, 5.0, 4.0, 4.0, 4.0, 2.0, 2.0, 3.0, 3.0, 5.0, 4.0, 5.0, 3.0, 4.0, 3.0, 4.0, 3.0, 2.0, 3.0, 5.0, 5.0, 5.0, 5.0, 4.0, 2.0, 4.0, 5.0, 1.0, 4.0, 1.0, 0.0, 0.0]","[10693, 10727, 10693, 10693, 10693, 10626, 10626, 10660, 10660, 10727, 10693, 10727, 10660, 10693, 10660, 10693, 10660, 10626, 10660, 10727, 10727, 10727, 10727, 10693, 10626, 10693, 10727, 10591, 10693, 10591, 10557, 601003]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9067888]",0.4880878749972908
MovieLens-25M,near-boundary-clean-log-v1,growing,TS,Ours,2,10000000,32,0.0016442451420029898,0.04417182386119378,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.07504793219482803,1285000,1186263.2629214055,1.0832334104618868,0.6561634241245137,843170,14252.58064516129,8714840,1285160,0,1,1.0,simulated,393868198,"[4.0, 5.0, 4.0, 4.0, 4.0, 2.0, 2.0, 3.0, 3.0, 5.0, 4.0, 5.0, 3.0, 4.0, 3.0, 4.0, 3.0, 2.0, 3.0, 5.0, 5.0, 5.0, 5.0, 4.0, 2.0, 4.0, 5.0, 1.0, 4.0, 1.0, 0.0, 0.0]","[14266, 14293, 14266, 14266, 14266, 14213, 14213, 14240, 14240, 14293, 14266, 14293, 14240, 14266, 14240, 14266, 14240, 14213, 14240, 14293, 14293, 14293, 14293, 14266, 14213, 14266, 14293, 14187, 14266, 14187, 14160, 843170]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8714840]",1.0461955000064336
MovieLens-25M,near-boundary-clean-log-v1,fixed,UCB,Ours,3,100000,10,0.016442451420029897,0.15688135668249298,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.13639342465744664,26170,25059.44785667459,1.0443167044093358,0.603553687428353,15795,1152.7777777777778,73780,26220,0,1,1.0,simulated,472963888,"[3.0, 4.0, 2.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 0.0]","[1149, 1161, 1136, 1161, 1161, 1161, 1149, 1161, 1136, 15795]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 73780]",0.001987625000765547
MovieLens-25M,near-boundary-clean-log-v1,fixed,TS,Ours,3,100000,10,0.016442451420029897,0.15688135668249298,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.18926130814915726,41824,32976.642231990234,1.2682916503678185,0.6388437260902831,26719,1678.3333333333333,58126,41874,0,1,1.0,simulated,1538106070,"[3.0, 4.0, 2.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 0.0]","[1675, 1685, 1665, 1685, 1685, 1685, 1675, 1685, 1665, 26719]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 58126]",0.0029778750031255186
MovieLens-25M,near-boundary-clean-log-v1,fixed,UCB,Ours,3,250000,10,0.010399119360792878,0.13126894207261167,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.107061882944982,48630,47353.36579619098,1.0269597352235458,0.6164096236890808,29976,2072.6666666666665,201320,48680,0,1,1.0,simulated,2150906203,"[3.0, 4.0, 2.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 0.0]","[2067, 2084, 2050, 2084, 2084, 2084, 2067, 2084, 2050, 29976]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 201320]",0.004518542002188042
MovieLens-25M,near-boundary-clean-log-v1,fixed,TS,Ours,3,250000,10,0.010399119360792878,0.13126894207261167,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.14768460506285946,74629,61975.520735617014,1.2041689866287981,0.6484744536306262,48395,2914.8888888888887,175321,74679,0,1,1.0,simulated,2627555911,"[3.0, 4.0, 2.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 0.0]","[2910, 2924, 2897, 2924, 2924, 2924, 2910, 2924, 2897, 48395]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 175321]",0.008096333011053503
MovieLens-25M,near-boundary-clean-log-v1,fixed,UCB,Ours,3,1000000,10,0.005199559680396439,0.10057983550920645,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.07298658552245693,124782,123603.82576037137,1.0095318590050177,0.6309804298696927,78735,5116.333333333333,875168,124832,0,1,1.0,simulated,3063570920,"[3.0, 4.0, 2.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 0.0]","[5108, 5133, 5083, 5133, 5133, 5133, 5108, 5133, 5083, 78735]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 875168]",0.017451709005399607
MovieLens-25M,near-boundary-clean-log-v1,fixed,TS,Ours,3,1000000,10,0.005199559680396439,0.10057983550920645,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.09958912579188509,182800,160643.27736779582,1.1379249912928255,0.658183807439825,120316,6942.666666666667,817150,182850,0,1,1.0,simulated,2712956574,"[3.0, 4.0, 2.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 0.0]","[6936, 6956, 6916, 6956, 6956, 6956, 6936, 6956, 6916, 120316]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 817150]",0.03517020800791215
MovieLens-25M,near-boundary-clean-log-v1,fixed,UCB,Ours,3,2500000,10,0.0032884902840059796,0.08450672706639467,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.056161805234620124,233134,232606.34472215077,1.0022684474857275,0.6380922559558022,148761,9374.777777777777,2266816,233184,0,1,1.0,simulated,927327200,"[3.0, 4.0, 2.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 0.0]","[9364, 9397, 9330, 9397, 9397, 9397, 9364, 9397, 9330, 148761]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2266816]",0.04458895800053142
MovieLens-25M,near-boundary-clean-log-v1,fixed,TS,Ours,3,2500000,10,0.0032884902840059796,0.08450672706639467,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.07604941984794256,333554,301113.0238807741,1.1077368746828797,0.6623005570312454,220913,12515.666666666666,2166396,333604,0,1,1.0,simulated,4041075752,"[3.0, 4.0, 2.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 0.0]","[12507, 12533, 12481, 12533, 12533, 12533, 12507, 12533, 12481, 220913]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2166396]",0.09248712500266265
MovieLens-25M,near-boundary-clean-log-v1,fixed,UCB,Ours,3,10000000,10,0.0016442451420029898,0.06509215618281318,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.03739719253667273,601293,603968.343962668,0.9955703904196123,0.6461109642054705,388502,23643.444444444445,9398657,601343,0,1,1.0,simulated,435873219,"[3.0, 4.0, 2.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 0.0]","[23627, 23677, 23576, 23677, 23677, 23677, 23627, 23677, 23576, 388502]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 9398657]",0.18536962498910725
MovieLens-25M,near-boundary-clean-log-v1,fixed,TS,Ours,3,10000000,10,0.0016442451420029898,0.06509215618281318,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.05007087426758723,836397,777780.8263738758,1.07536335640903,0.6661967941061482,557205,31021.333333333332,9163553,836447,0,1,1.0,simulated,2050745623,"[3.0, 4.0, 2.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 0.0]","[31008, 31048, 30968, 31048, 31048, 31048, 31008, 31048, 30968, 557205]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 9163553]",0.3907600829988951
MovieLens-25M,near-boundary-clean-log-v1,growing,UCB,Ours,3,100000,10,0.016442451420029897,0.15688135668249298,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.13639342465744664,26170,25059.44785667459,1.0443167044093358,0.603553687428353,15795,1152.7777777777778,73780,26220,0,1,1.0,simulated,472963888,"[3.0, 4.0, 2.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 0.0]","[1149, 1161, 1136, 1161, 1161, 1161, 1149, 1161, 1136, 15795]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 73780]",0.001987625000765547
MovieLens-25M,near-boundary-clean-log-v1,growing,TS,Ours,3,100000,10,0.016442451420029897,0.15688135668249298,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.18926130814915726,41824,32976.642231990234,1.2682916503678185,0.6388437260902831,26719,1678.3333333333333,58126,41874,0,1,1.0,simulated,1538106070,"[3.0, 4.0, 2.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 0.0]","[1675, 1685, 1665, 1685, 1685, 1685, 1675, 1685, 1665, 26719]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 58126]",0.0029778750031255186
MovieLens-25M,near-boundary-clean-log-v1,growing,UCB,Ours,3,250000,13,0.010399119360792878,0.12027652379813261,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.1180531587611219,54465,52119.122949772594,1.0450099103257768,0.6144312861470669,33465,1750.0,195470,54530,0,1,1.0,simulated,1853883259,"[5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 3.0, 5.0, 3.0, 3.0, 3.0, 4.0, 0.0]","[1763, 1763, 1763, 1747, 1763, 1763, 1732, 1763, 1732, 1732, 1732, 1747, 33465]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 195470]",0.005165208000107668
MovieLens-25M,near-boundary-clean-log-v1,growing,TS,Ours,3,250000,13,0.010399119360792878,0.12027652379813261,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.16138055023522374,83026,68402.66141806709,1.2137831815133215,0.6423529978560932,53332,2474.5,166909,83091,0,1,1.0,simulated,1947552608,"[5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 3.0, 5.0, 3.0, 3.0, 3.0, 4.0, 0.0]","[2485, 2485, 2485, 2472, 2485, 2485, 2460, 2485, 2460, 2460, 2460, 2472, 53332]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166909]",0.009494333004113287
MovieLens-25M,near-boundary-clean-log-v1,growing,UCB,Ours,3,1000000,18,0.005199559680396439,0.08268373492232584,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.09041850753916492,158004,152792.03568165077,1.0341114921016472,0.6291486291486291,99408,3446.823529411765,841906,158094,0,1,1.0,simulated,1611328351,"[5.0, 3.0, 5.0, 4.0, 5.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 2.0, 3.0, 4.0, 5.0, 2.0, 3.0, 0.0]","[3472, 3431, 3472, 3452, 3472, 3452, 3452, 3431, 3452, 3452, 3452, 3410, 3431, 3452, 3472, 3410, 3431, 99408]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 841906]",0.035167582987924106
