dataset,setting,regime,learner,method,repeat,T,K,target_mean,boundary_ratio,base_target_mean,target_feedback,lower_bound_source,mu_minus_K,z_star,cost,Lambda_T,normalized_cost,target_budget_fraction,target_cost,non_target_avg,H,T0,non_target_online_pulls,zero_non_target_pulls,online_ratio,status,seed,clean_sum_json,allocation_json,online_counts_json,trajectory_seconds
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,2,2500000,15,0.0032884902840059796,0.07382342590400462,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.08773426112315677,389415,350198.96764450165,1.1119821472326779,0.6572653852573732,255949,9533.285714285714,2110510,389490,0,1,1.0,simulated,2158506358,"[3.0, 5.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 5.0, 5.0, 3.0, 3.0, 4.0, 3.0, 0.0]","[9511, 9556, 9533, 9533, 9533, 9533, 9556, 9533, 9556, 9556, 9511, 9511, 9533, 9511, 255949]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2110510]",0.12477887500062934
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,2,10000000,15,0.0016442451420029898,0.056863236048869684,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.04346283382625543,703466,699803.3520940593,1.0052338244665173,0.6459132353233845,454378,17792.0,9296459,703541,0,1,1.0,simulated,3475999416,"[3.0, 5.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 5.0, 5.0, 3.0, 3.0, 4.0, 3.0, 0.0]","[17748, 17836, 17792, 17792, 17792, 17792, 17836, 17792, 17836, 17836, 17748, 17748, 17792, 17748, 454378]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9296459]",0.21439854100026423
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,2,10000000,15,0.0016442451420029898,0.056863236048869684,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.0579115999825857,973921,904329.9668195297,1.0769531429166475,0.6626358811443639,645355,23469.0,9026004,973996,0,1,1.0,simulated,4172350657,"[3.0, 5.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 5.0, 5.0, 3.0, 3.0, 4.0, 3.0, 0.0]","[23435, 23503, 23469, 23469, 23469, 23469, 23503, 23469, 23503, 23503, 23435, 23435, 23469, 23435, 645355]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9026004]",0.5364810829996713
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,2,100000,20,0.016442451420029897,0.12451681531599387,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.17414353409506617,35286,32147.104475194756,1.09764162514939,0.5976307884146687,21088,747.2631578947369,64614,35386,0,1,1.0,simulated,1210350966,"[5.0, 2.0, 4.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 3.0, 4.0, 3.0, 5.0, 1.0, 3.0, 0.0]","[763, 732, 753, 742, 742, 742, 753, 753, 753, 753, 742, 753, 753, 742, 753, 742, 763, 722, 742, 21088]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64614]",0.0032590829996479442
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,2,100000,20,0.016442451420029897,0.12451681531599387,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.23539338661589448,55706,42632.14931415255,1.3066664687606389,0.61961009586041,34516,1115.2631578947369,44194,55806,0,1,1.0,simulated,3747455579,"[5.0, 2.0, 4.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 3.0, 4.0, 3.0, 5.0, 1.0, 3.0, 0.0]","[1128, 1103, 1120, 1111, 1111, 1111, 1120, 1120, 1120, 1120, 1111, 1120, 1120, 1111, 1120, 1111, 1128, 1094, 1111, 34516]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44194]",0.004048667000461137
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,2,250000,20,0.010399119360792878,0.1041882283684082,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.13713556788564996,64891,60746.49394546845,1.0682262594159266,0.6123191197546655,39734,1324.0526315789473,185009,64991,0,1,1.0,simulated,1816934373,"[5.0, 2.0, 4.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 3.0, 4.0, 3.0, 5.0, 1.0, 3.0, 0.0]","[1344, 1304, 1331, 1318, 1318, 1318, 1331, 1331, 1331, 1331, 1318, 1331, 1331, 1318, 1331, 1318, 1344, 1291, 1318, 39734]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 185009]",0.00838062499951775
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,2,250000,20,0.010399119360792878,0.1041882283684082,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.18526876425279903,98436,80086.01082922542,1.2291285204591338,0.6333252062253647,62342,1899.6842105263158,151464,98536,0,1,1.0,simulated,3630410349,"[5.0, 2.0, 4.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 3.0, 4.0, 3.0, 5.0, 1.0, 3.0, 0.0]","[1916, 1884, 1905, 1895, 1895, 1895, 1905, 1905, 1905, 1905, 1895, 1905, 1905, 1895, 1905, 1895, 1916, 1873, 1895, 62342]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151464]",0.01288295799986372
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,2,1000000,20,0.005199559680396439,0.07983026834705138,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.09378148109904103,164544,158563.15442297678,1.037719012331635,0.6289381563593932,103488,3213.4736842105262,835356,164644,0,1,1.0,simulated,744954038,"[5.0, 2.0, 4.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 3.0, 4.0, 3.0, 5.0, 1.0, 3.0, 0.0]","[3244, 3184, 3224, 3204, 3204, 3204, 3224, 3224, 3224, 3224, 3204, 3224, 3224, 3204, 3224, 3204, 3244, 3164, 3204, 103488]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 835356]",0.03630454199992528
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,2,1000000,20,0.005199559680396439,0.07983026834705138,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.1261221564755141,238711,207464.75388734078,1.1506099013311284,0.6475864120212307,154586,4427.631578947368,761189,238811,0,1,1.0,simulated,1163263246,"[5.0, 2.0, 4.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 3.0, 4.0, 3.0, 5.0, 1.0, 3.0, 0.0]","[4452, 4404, 4436, 4420, 4420, 4420, 4436, 4436, 4436, 4436, 4420, 4436, 4436, 4420, 4436, 4420, 4452, 4389, 4420, 154586]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 761189]",0.06318370799999684
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,2,2500000,20,0.0032884902840059796,0.06707303372179221,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.0722505029771646,305681,298395.2602684533,1.0244164056928788,0.6369188794854767,194694,5841.421052631579,2194219,305781,0,1,1.0,simulated,2320293158,"[5.0, 2.0, 4.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 3.0, 4.0, 3.0, 5.0, 1.0, 3.0, 0.0]","[5882, 5803, 5855, 5829, 5829, 5829, 5855, 5855, 5855, 5855, 5829, 5855, 5855, 5829, 5855, 5829, 5882, 5777, 5829, 194694]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2194219]",0.094404124999528
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,2,2500000,20,0.0032884902840059796,0.06707303372179221,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.09673885829248996,433642,388744.55346659984,1.1154934419865967,0.6539103684606196,283563,7898.894736842105,2066258,433742,0,1,1.0,simulated,3841238550,"[5.0, 2.0, 4.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 3.0, 4.0, 3.0, 5.0, 1.0, 3.0, 0.0]","[7930, 7868, 7910, 7889, 7889, 7889, 7910, 7910, 7910, 7910, 7889, 7910, 7910, 7889, 7910, 7889, 7930, 7848, 7889, 283563]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2066258]",0.1711112499997398
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,2,10000000,20,0.0016442451420029898,0.051663678599737986,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.04815626137717481,783423,774790.9516652355,1.0111411320901618,0.6457916093859895,505928,14605.0,9216477,783523,0,1,1.0,simulated,4188873917,"[5.0, 2.0, 4.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 3.0, 4.0, 3.0, 5.0, 1.0, 3.0, 0.0]","[14666, 14546, 14626, 14586, 14586, 14586, 14626, 14626, 14626, 14626, 14586, 14626, 14626, 14586, 14626, 14586, 14666, 14507, 14586, 505928]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9216477]",0.39530337499945745
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,2,10000000,20,0.0016442451420029898,0.051663678599737986,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.0639933371443639,1082486,1003681.3015450304,1.0785156586395108,0.6602736663568859,714737,19355.21052631579,8917414,1082586,0,1,1.0,simulated,831695144,"[5.0, 2.0, 4.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 3.0, 4.0, 3.0, 5.0, 1.0, 3.0, 0.0]","[19403, 19309, 19372, 19340, 19340, 19340, 19372, 19372, 19372, 19372, 19340, 19372, 19372, 19340, 19372, 19340, 19403, 19278, 19340, 714737]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8917414]",0.7372844580004312
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,2,100000,25,0.016442451420029897,0.11559117191354834,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.18750122078801507,38804,34750.50140085435,1.1166457586435283,0.5947582723430574,23079,655.2083333333334,61071,38929,0,1,1.0,simulated,296014191,"[4.0, 4.0, 2.0, 5.0, 4.0, 3.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 4.0, 3.0, 5.0, 4.0, 3.0, 3.0, 2.0, 2.0, 3.0, 4.0, 4.0, 0.0]","[659, 659, 640, 669, 659, 650, 669, 659, 659, 659, 659, 659, 640, 659, 650, 669, 659, 650, 650, 640, 640, 650, 659, 659, 23079]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61071]",0.004055291999975452
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,2,100000,25,0.016442451420029897,0.11559117191354834,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.251533530162279,61129,46197.86118183885,1.3231997853621593,0.6130150992164112,37473,985.6666666666666,38746,61254,0,1,1.0,simulated,1684979908,"[4.0, 4.0, 2.0, 5.0, 4.0, 3.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 4.0, 3.0, 5.0, 4.0, 3.0, 3.0, 2.0, 2.0, 3.0, 4.0, 4.0, 0.0]","[989, 989, 973, 997, 989, 981, 997, 989, 989, 989, 989, 989, 973, 989, 981, 997, 989, 981, 981, 973, 973, 981, 989, 989, 37473]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38746]",0.004715041000054043
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,2,250000,25,0.010399119360792878,0.09671978347774034,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.1478717504017189,71084,65665.98010647747,1.0825087798086195,0.6103342524337404,43385,1154.125,178791,71209,0,1,1.0,simulated,1611177384,"[4.0, 4.0, 2.0, 5.0, 4.0, 3.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 4.0, 3.0, 5.0, 4.0, 3.0, 3.0, 2.0, 2.0, 3.0, 4.0, 4.0, 0.0]","[1159, 1159, 1135, 1172, 1159, 1147, 1172, 1159, 1159, 1159, 1159, 1159, 1135, 1159, 1147, 1172, 1159, 1147, 1147, 1135, 1135, 1147, 1159, 1159, 43385]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178791]",0.009817041000133031
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,2,250000,25,0.010399119360792878,0.09671978347774034,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.19858665824589655,107627,86772.19353143856,1.2403397404147158,0.6280858892285394,67599,1667.8333333333333,142248,107752,0,1,1.0,simulated,1605823867,"[4.0, 4.0, 2.0, 5.0, 4.0, 3.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 4.0, 3.0, 5.0, 4.0, 3.0, 3.0, 2.0, 2.0, 3.0, 4.0, 4.0, 0.0]","[1672, 1672, 1652, 1682, 1672, 1662, 1682, 1672, 1672, 1672, 1672, 1672, 1652, 1672, 1662, 1682, 1672, 1662, 1662, 1652, 1652, 1662, 1672, 1672, 67599]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142248]",0.016763291999268404
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,2,1000000,25,0.005199559680396439,0.07410785642879708,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.1012774287339473,179519,171404.2122876498,1.0473429888568433,0.6277441385034453,112692,2784.4583333333335,820356,179644,0,1,1.0,simulated,866014896,"[4.0, 4.0, 2.0, 5.0, 4.0, 3.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 4.0, 3.0, 5.0, 4.0, 3.0, 3.0, 2.0, 2.0, 3.0, 4.0, 4.0, 0.0]","[2792, 2792, 2755, 2811, 2792, 2774, 2811, 2792, 2792, 2792, 2792, 2792, 2755, 2792, 2774, 2811, 2792, 2774, 2774, 2755, 2755, 2774, 2792, 2792, 112692]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 820356]",0.03990650000014284
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,2,1000000,25,0.005199559680396439,0.07410785642879708,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.13565495480986545,259953,224744.19289897382,1.1566616990048464,0.644004877804834,167411,3855.9166666666665,739922,260078,0,1,1.0,simulated,281365281,"[4.0, 4.0, 2.0, 5.0, 4.0, 3.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 4.0, 3.0, 5.0, 4.0, 3.0, 3.0, 2.0, 2.0, 3.0, 4.0, 4.0, 0.0]","[3862, 3862, 3833, 3877, 3862, 3847, 3877, 3862, 3862, 3862, 3862, 3862, 3833, 3862, 3847, 3877, 3862, 3847, 3847, 3833, 3833, 3847, 3862, 3862, 167411]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 739922]",0.07449416700001166
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,2,2500000,25,0.0032884902840059796,0.06226508887192082,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.07807648766568429,332842,322560.463197187,1.0318747583039267,0.6361066211595893,211723,5046.625,2167033,332967,0,1,1.0,simulated,1189100865,"[4.0, 4.0, 2.0, 5.0, 4.0, 3.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 4.0, 3.0, 5.0, 4.0, 3.0, 3.0, 2.0, 2.0, 3.0, 4.0, 4.0, 0.0]","[5057, 5057, 5008, 5081, 5057, 5032, 5081, 5057, 5057, 5057, 5057, 5057, 5008, 5057, 5032, 5081, 5057, 5032, 5032, 5008, 5008, 5032, 5057, 5057, 211723]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2167033]",0.10427445799996349
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,2,2500000,25,0.0032884902840059796,0.06226508887192082,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.1042200287065547,471400,421077.81143345765,1.1195080510066124,0.6510946117946542,306926,6853.083333333333,2028475,471525,0,1,1.0,simulated,4212672868,"[4.0, 4.0, 2.0, 5.0, 4.0, 3.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 4.0, 3.0, 5.0, 4.0, 3.0, 3.0, 2.0, 2.0, 3.0, 4.0, 4.0, 0.0]","[6861, 6861, 6823, 6880, 6861, 6842, 6880, 6861, 6861, 6861, 6861, 6861, 6823, 6861, 6842, 6880, 6861, 6842, 6842, 6823, 6823, 6842, 6861, 6861, 306926]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2028475]",0.2008680839999215
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,2,10000000,25,0.0016442451420029898,0.04796031073838066,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.052071499585849584,851134,837536.5212747959,1.016235087521327,0.6453977869524657,549320,12575.583333333334,9148741,851259,0,1,1.0,simulated,281925937,"[4.0, 4.0, 2.0, 5.0, 4.0, 3.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 4.0, 3.0, 5.0, 4.0, 3.0, 3.0, 2.0, 2.0, 3.0, 4.0, 4.0, 0.0]","[12591, 12591, 12517, 12628, 12591, 12554, 12628, 12591, 12591, 12591, 12591, 12591, 12517, 12591, 12554, 12628, 12591, 12554, 12554, 12517, 12517, 12554, 12591, 12591, 549320]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9148741]",0.43639675000031275
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,2,10000000,25,0.0016442451420029898,0.04796031073838066,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.06906199037470961,1174575,1087006.7299986908,1.080559087248167,0.6583223719217589,773249,16721.916666666668,8825300,1174700,0,1,1.0,simulated,1528487936,"[4.0, 4.0, 2.0, 5.0, 4.0, 3.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 4.0, 3.0, 5.0, 4.0, 3.0, 3.0, 2.0, 2.0, 3.0, 4.0, 4.0, 0.0]","[16734, 16734, 16676, 16763, 16734, 16705, 16763, 16734, 16734, 16734, 16734, 16734, 16676, 16734, 16705, 16763, 16734, 16705, 16705, 16676, 16676, 16705, 16734, 16734, 773249]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8825300]",0.868576750000102
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,3,100000,5,0.016442451420029897,0.19765812362033866,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.10323386778462243,19055,19123.93791470531,0.9963952029643277,0.6041983731304119,11513,1885.5,80920,19080,0,1,1.0,simulated,3770175720,"[5.0, 3.0, 4.0, 5.0, 0.0]","[1898, 1865, 1881, 1898, 11513]","[0, 0, 0, 0, 80920]",0.001809583000067505
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,3,100000,5,0.016442451420029897,0.19765812362033866,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.14817777496081536,31203,24967.322128044878,1.2497535714873809,0.656699676313175,20491,2678.0,68772,31228,0,1,1.0,simulated,2277434976,"[5.0, 3.0, 4.0, 5.0, 0.0]","[2688, 2661, 2675, 2688, 20491]","[0, 0, 0, 0, 68772]",0.0018884999999499996
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,3,250000,5,0.010399119360792878,0.16538850331471416,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.0809375304854475,35726,36137.38150649174,0.9886161783355044,0.6163018529922185,22018,3427.0,214249,35751,0,1,1.0,simulated,2670388493,"[5.0, 3.0, 4.0, 5.0, 0.0]","[3443, 3400, 3422, 3443, 22018]","[0, 0, 0, 0, 214249]",0.003916499999832013
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,3,250000,5,0.010399119360792878,0.16538850331471416,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.11476304224664499,56049,46944.97392466051,1.19392972908985,0.6628485789220147,37152,4724.25,193926,56074,0,1,1.0,simulated,2544785284,"[5.0, 3.0, 4.0, 5.0, 0.0]","[4737, 4703, 4720, 4737, 37152]","[0, 0, 0, 0, 193926]",0.0042645409994293
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,3,1000000,5,0.005199559680396439,0.12672265195301305,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.05514305261239258,92629,94327.37318798502,0.9819949063502453,0.6300726554318842,58363,8566.5,907346,92654,0,1,1.0,simulated,2410439112,"[5.0, 3.0, 4.0, 5.0, 0.0]","[8591, 8526, 8558, 8591, 58363]","[0, 0, 0, 0, 907346]",0.015484166999158333
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,3,1000000,5,0.005199559680396439,0.12672265195301305,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.07676093357769362,138211,121757.92036280714,1.1351294403531773,0.6685502601095427,92401,11452.5,861764,138236,0,1,1.0,simulated,1432426891,"[5.0, 3.0, 4.0, 5.0, 0.0]","[11472, 11420, 11446, 11472, 92401]","[0, 0, 0, 0, 861764]",0.018400417000520974
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,3,2500000,5,0.0032884902840059796,0.10647180428867146,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.04243678166250754,173958,177511.8638078107,0.9799795702012435,0.6369066096414077,110795,15790.75,2326017,173983,0,1,1.0,simulated,2341235222,"[5.0, 3.0, 4.0, 5.0, 0.0]","[15823, 15737, 15780, 15823, 110795]","[0, 0, 0, 0, 2326017]",0.03940004200012481
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,3,2500000,5,0.0032884902840059796,0.10647180428867146,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.05839629084863647,252899,228305.90053296532,1.10771994683284,0.670694625127027,169618,20820.25,2247076,252924,0,1,1.0,simulated,3005522664,"[5.0, 3.0, 4.0, 5.0, 0.0]","[20846, 20777, 20812, 20846, 169618]","[0, 0, 0, 0, 2247076]",0.047012458000608603
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,3,10000000,5,0.0016442451420029898,0.08201097775777105,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.02827673414041454,451355,460914.1102569438,0.9792605389068803,0.644718680417853,290997,40089.5,9548620,451380,0,1,1.0,simulated,803076421,"[5.0, 3.0, 4.0, 5.0, 0.0]","[40139, 40007, 40073, 40139, 290997]","[0, 0, 0, 0, 9548620]",0.160796209000182
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,3,10000000,5,0.0016442451420029898,0.08201097775777105,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.03829573460859419,635825,589995.1435423779,1.0776783622021973,0.6723438052923367,427493,52083.0,9364150,635850,0,1,1.0,simulated,1525926989,"[5.0, 3.0, 4.0, 5.0, 0.0]","[52122, 52018, 52070, 52122, 427493]","[0, 0, 0, 0, 9364150]",0.19625599999926635
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,3,100000,10,0.016442451420029897,0.15688135668249298,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.13639342465744664,26170,25059.44785667459,1.0443167044093358,0.603553687428353,15795,1152.7777777777778,73780,26220,0,1,1.0,simulated,472963888,"[3.0, 4.0, 2.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 0.0]","[1149, 1161, 1136, 1161, 1161, 1161, 1149, 1161, 1136, 15795]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 73780]",0.001987625000765547
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,3,100000,10,0.016442451420029897,0.15688135668249298,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.18926130814915726,41824,32976.642231990234,1.2682916503678185,0.6388437260902831,26719,1678.3333333333333,58126,41874,0,1,1.0,simulated,1538106070,"[3.0, 4.0, 2.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 0.0]","[1675, 1685, 1665, 1685, 1685, 1685, 1675, 1685, 1665, 26719]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 58126]",0.0029778750031255186
